BERT_sentiment_score,normalised_word_count,pub_day,pub_hour,topic,n_comments
2.0,0.055971822,4.0,23.0,48.0,328
0.0,0.078322126,6.0,17.0,65.0,40
1.0,0.014601345,0.0,15.0,27.0,13
2.0,0.040666026,1.0,12.0,69.0,2
0.0,0.05065642,1.0,11.0,4.0,15
0.0,0.057316683,3.0,0.0,48.0,1145
1.0,0.120589177,3.0,15.0,81.0,3
2.0,0.073134806,0.0,18.0,4.0,181
2.0,0.054755043,0.0,1.0,48.0,364
2.0,0.122574448,1.0,16.0,29.0,452
0.0,0.043291707,3.0,16.0,74.0,468
1.0,0.099839898,5.0,15.0,75.0,29
0.0,0.121485751,3.0,9.0,48.0,296
2.0,0.078194044,0.0,9.0,41.0,52
1.0,0.062824207,4.0,10.0,27.0,546
0.0,0.095549151,4.0,9.0,26.0,122
2.0,0.113736792,4.0,9.0,75.0,35
2.0,0.076080692,1.0,9.0,66.0,6
2.0,0.098366955,4.0,13.0,55.0,101
0.0,0.058661543,2.0,9.0,45.0,15
0.0,0.021261607,6.0,21.0,69.0,664
2.0,0.109894332,4.0,18.0,76.0,477
2.0,0.090682037,0.0,13.0,55.0,21
2.0,0.331988473,0.0,10.0,64.0,30
0.0,0.050144092,3.0,20.0,31.0,116
1.0,0.120397054,6.0,9.0,31.0,71
2.0,0.121165546,2.0,9.0,74.0,5
2.0,0.015754083,4.0,9.0,68.0,26
2.0,0.057316683,3.0,10.0,74.0,81
0.0,0.124559718,3.0,11.0,45.0,264
0.0,0.093115594,3.0,10.0,13.0,1014
1.0,0.065962216,2.0,21.0,29.0,85
0.0,0.118219661,3.0,10.0,31.0,1183
0.0,0.115401857,4.0,9.0,75.0,703
2.0,0.127441563,3.0,12.0,69.0,11
0.0,0.212295869,4.0,10.0,13.0,78
2.0,0.102209414,3.0,9.0,61.0,18
2.0,0.063400576,5.0,18.0,63.0,3441
2.0,0.113288505,3.0,9.0,76.0,1126
0.0,0.109958373,5.0,15.0,75.0,524
1.0,0.058085175,1.0,7.0,52.0,7
0.0,0.082804995,2.0,18.0,26.0,143
0.0,0.079090618,3.0,9.0,45.0,6
0.0,0.100480307,3.0,23.0,75.0,111
0.0,0.050400256,1.0,15.0,48.0,1289
2.0,0.114569324,3.0,16.0,13.0,6
0.0,0.105667627,1.0,11.0,15.0,886
0.0,0.054114633,1.0,19.0,76.0,2699
0.0,0.046365674,2.0,13.0,26.0,455
2.0,0.060326609,3.0,13.0,26.0,73
2.0,0.147102145,3.0,9.0,75.0,189
2.0,0.08376561,1.0,10.0,55.0,182
2.0,0.091898815,4.0,19.0,46.0,9
2.0,0.119756644,3.0,8.0,62.0,1
0.0,0.190714057,2.0,10.0,48.0,447
1.0,0.10585975,3.0,16.0,81.0,92
2.0,0.092026897,1.0,14.0,44.0,17
0.0,0.086327249,2.0,15.0,2.0,44
1.0,0.095228947,0.0,9.0,24.0,72
1.0,0.015433878,1.0,10.0,27.0,8
2.0,0.084790266,2.0,13.0,55.0,23
1.0,0.120717259,2.0,9.0,48.0,329
1.0,0.131860391,1.0,9.0,74.0,36
1.0,0.057188601,3.0,16.0,43.0,18
0.0,0.087544028,4.0,7.0,22.0,79
1.0,0.066282421,3.0,9.0,11.0,26
0.0,0.038040346,3.0,9.0,62.0,45
2.0,0.116106308,6.0,8.0,75.0,650
1.0,0.091194364,2.0,0.0,22.0,24
0.0,0.072302273,1.0,1.0,76.0,271
1.0,0.035798911,1.0,17.0,72.0,4
1.0,0.444444444,4.0,4.0,82.0,1856
0.0,0.056292027,5.0,20.0,13.0,54
2.0,0.007300672,1.0,7.0,69.0,36
0.0,0.055331412,5.0,18.0,63.0,1117
0.0,0.064617355,2.0,9.0,48.0,1294
2.0,0.043611912,2.0,9.0,38.0,57
2.0,0.069868716,0.0,10.0,45.0,2
0.0,0.105603586,0.0,7.0,45.0,182
0.0,0.097022094,4.0,0.0,48.0,1137
0.0,0.111559398,6.0,23.0,75.0,212
0.0,0.115465898,5.0,13.0,76.0,292
2.0,0.095357028,1.0,17.0,29.0,301
2.0,0.031764329,4.0,19.0,29.0,81
0.0,0.082612872,5.0,9.0,62.0,4
0.0,0.021773935,2.0,9.0,45.0,11
1.0,0.108613513,3.0,18.0,69.0,342
1.0,0.092090938,3.0,9.0,13.0,54
1.0,0.033877682,1.0,2.0,18.0,425
1.0,0.047966699,1.0,17.0,29.0,17
0.0,0.057957093,4.0,9.0,45.0,15
0.0,0.09023375,0.0,23.0,48.0,1328
0.0,0.102337496,0.0,13.0,19.0,39
2.0,0.031892411,2.0,16.0,29.0,102
0.0,0.078898495,2.0,9.0,70.0,312
2.0,0.006724304,3.0,9.0,13.0,36
0.0,0.065898175,0.0,14.0,13.0,21
2.0,0.078065962,3.0,14.0,43.0,466
1.0,0.032148575,1.0,9.0,75.0,23
0.0,0.102657701,5.0,1.0,45.0,2585
0.0,0.067307077,2.0,9.0,50.0,53
1.0,0.124815882,6.0,8.0,76.0,1897
0.0,0.056356068,1.0,16.0,31.0,233
0.0,0.095677233,1.0,9.0,75.0,332
2.0,0.06948447,6.0,9.0,62.0,21
1.0,0.119372398,5.0,15.0,18.0,25
0.0,0.120461095,6.0,19.0,3.0,2
0.0,0.039705411,3.0,7.0,66.0,89
2.0,0.07659302,1.0,9.0,62.0,9
2.0,0.033173231,2.0,12.0,26.0,112
0.0,0.060518732,1.0,20.0,48.0,296
1.0,0.095933397,1.0,15.0,75.0,47
0.0,0.100480307,3.0,19.0,76.0,318
0.0,0.079538905,3.0,0.0,75.0,186
1.0,0.065962216,1.0,9.0,48.0,490
1.0,0.069868716,3.0,10.0,13.0,33
0.0,0.10259366,1.0,15.0,75.0,183
0.0,0.052833814,0.0,10.0,48.0,1679
0.0,0.07467179,4.0,9.0,63.0,1204
1.0,0.027089337,1.0,9.0,3.0,1
0.0,0.397694524,1.0,4.0,82.0,2170
2.0,0.087351905,4.0,13.0,45.0,318
0.0,0.058661543,2.0,7.0,13.0,496
0.0,0.058149215,2.0,10.0,68.0,19
0.0,0.114121037,1.0,7.0,22.0,730
1.0,0.04482869,1.0,3.0,18.0,220
0.0,0.083701569,4.0,9.0,70.0,273
0.0,0.072366314,1.0,0.0,52.0,4
1.0,0.068587896,6.0,22.0,48.0,76
2.0,0.289849504,3.0,10.0,13.0,989
0.0,0.076977265,2.0,18.0,26.0,19
1.0,0.065642011,0.0,12.0,75.0,1
2.0,0.087351905,1.0,13.0,52.0,77
2.0,0.067435159,1.0,9.0,74.0,18
0.0,0.06039065,1.0,15.0,13.0,65
0.0,0.079474864,6.0,22.0,39.0,111
1.0,0.110662824,1.0,9.0,75.0,847
0.0,0.055715658,3.0,22.0,48.0,1817
2.0,0.047262248,6.0,18.0,4.0,1
2.0,0.123663144,3.0,7.0,62.0,562
2.0,0.035542747,5.0,2.0,18.0,294
2.0,0.056548191,4.0,0.0,48.0,1742
2.0,0.088120397,4.0,9.0,27.0,79
1.0,0.08184438,3.0,21.0,10.0,13
0.0,0.192507205,4.0,13.0,45.0,310
0.0,0.118283702,6.0,9.0,31.0,134
2.0,0.063080371,1.0,2.0,18.0,366
2.0,0.019212296,6.0,13.0,68.0,8
0.0,0.092475184,1.0,9.0,38.0,170
0.0,0.069612552,2.0,0.0,48.0,619
0.0,0.082612872,6.0,9.0,44.0,58
1.0,0.089016971,6.0,16.0,44.0,130
2.0,0.088376561,2.0,9.0,65.0,200
0.0,0.074287544,3.0,9.0,75.0,483
0.0,0.247966699,3.0,14.0,62.0,307
2.0,0.076464938,0.0,18.0,66.0,115
0.0,0.06365674,6.0,20.0,20.0,93
1.0,0.091450528,2.0,9.0,10.0,74
2.0,0.043868076,1.0,2.0,18.0,217
1.0,0.070637208,6.0,11.0,48.0,350
0.0,0.10067243,3.0,10.0,48.0,1964
0.0,0.101697086,3.0,15.0,26.0,163
2.0,0.06167147,3.0,17.0,10.0,12
2.0,0.058981748,4.0,1.0,10.0,142
1.0,0.070701249,3.0,11.0,13.0,11
2.0,0.048350945,1.0,2.0,45.0,27
0.0,0.056099904,5.0,15.0,63.0,1569
0.0,0.085558758,6.0,22.0,13.0,128
1.0,0.081460134,3.0,9.0,27.0,382
1.0,0.04610951,2.0,2.0,18.0,238
1.0,0.086071085,2.0,9.0,53.0,47
2.0,0.039321166,4.0,9.0,75.0,4
2.0,0.081524175,6.0,15.0,48.0,338
0.0,0.086903618,4.0,15.0,48.0,129
1.0,0.10131284,2.0,9.0,55.0,53
2.0,0.081011848,1.0,17.0,11.0,13
0.0,0.058917707,1.0,9.0,26.0,157
2.0,0.087479987,1.0,22.0,48.0,372
2.0,0.066602626,4.0,10.0,45.0,6
2.0,0.051040666,0.0,16.0,29.0,20
0.0,0.051809158,0.0,18.0,13.0,79
0.0,0.074415626,2.0,14.0,19.0,20
2.0,0.055715658,0.0,10.0,48.0,400
2.0,0.117002882,0.0,7.0,53.0,14
0.0,0.065834134,3.0,4.0,15.0,251
0.0,0.018571886,2.0,9.0,68.0,15
0.0,0.106372078,2.0,5.0,1.0,215
1.0,0.075760487,0.0,9.0,70.0,607
1.0,0.110662824,3.0,9.0,44.0,2
2.0,0.082036503,6.0,14.0,44.0,7
1.0,0.060710855,2.0,18.0,70.0,144
1.0,0.098943324,2.0,9.0,55.0,195
2.0,0.020941402,1.0,9.0,68.0,126
2.0,0.026448927,3.0,15.0,43.0,46
2.0,0.05065642,4.0,17.0,29.0,59
2.0,0.118283702,3.0,9.0,74.0,16
2.0,0.057957093,4.0,12.0,69.0,593
0.0,0.166826769,0.0,11.0,45.0,417
0.0,0.082933077,0.0,9.0,45.0,13
1.0,0.097534422,2.0,10.0,55.0,139
2.0,0.063848863,3.0,9.0,45.0,163
2.0,0.101761127,2.0,9.0,62.0,59
2.0,0.075440282,4.0,9.0,74.0,64
2.0,0.054178674,2.0,16.0,48.0,2243
0.0,0.067691322,1.0,1.0,76.0,297
2.0,0.055395453,0.0,10.0,69.0,101
0.0,0.094204291,2.0,11.0,26.0,305
0.0,0.07339097,2.0,9.0,45.0,6
2.0,0.025104067,6.0,22.0,18.0,287
2.0,0.042395133,5.0,21.0,18.0,325
2.0,0.058661543,2.0,8.0,69.0,4
0.0,0.042395133,0.0,9.0,48.0,2742
1.0,0.034454051,3.0,15.0,56.0,5
2.0,0.018123599,2.0,22.0,69.0,5
0.0,0.061543388,0.0,13.0,61.0,6
1.0,0.193723983,1.0,14.0,64.0,10
0.0,0.056227986,5.0,18.0,48.0,1018
1.0,0.081716298,5.0,9.0,31.0,99
1.0,0.09285943,4.0,15.0,76.0,2363
0.0,0.145629203,0.0,7.0,1.0,99
0.0,0.004162664,4.0,7.0,69.0,63
0.0,0.077553634,6.0,23.0,48.0,789
0.0,0.077553634,1.0,7.0,4.0,12
0.0,0.083253282,4.0,15.0,45.0,149
0.0,0.09414025,0.0,9.0,65.0,132
1.0,0.065449888,2.0,9.0,47.0,7
1.0,0.079474864,4.0,17.0,72.0,6
0.0,0.078258085,4.0,20.0,51.0,6
1.0,0.105731668,0.0,7.0,52.0,44
0.0,0.053282101,2.0,2.0,18.0,358
2.0,0.058981748,2.0,10.0,48.0,692
0.0,0.077233429,3.0,9.0,45.0,13
1.0,0.115081652,1.0,16.0,29.0,97
2.0,0.068908101,4.0,3.0,18.0,312
2.0,0.077041306,4.0,2.0,72.0,130
2.0,0.087800192,1.0,16.0,2.0,39
2.0,0.027025296,0.0,16.0,29.0,35
0.0,0.013832853,6.0,13.0,68.0,2
2.0,0.042523215,0.0,20.0,29.0,25
2.0,0.055651617,4.0,9.0,54.0,15
0.0,0.091642651,2.0,10.0,62.0,101
0.0,0.070445085,0.0,9.0,48.0,191
1.0,0.09221902,1.0,7.0,45.0,112
0.0,0.056868396,0.0,1.0,48.0,2879
2.0,0.068011527,3.0,15.0,75.0,6
2.0,0.064553314,5.0,0.0,48.0,1916
2.0,0.044252321,2.0,16.0,2.0,21
1.0,0.242010887,5.0,9.0,45.0,239
0.0,0.074863913,3.0,9.0,76.0,22
1.0,0.083957733,1.0,10.0,70.0,632
1.0,0.036951649,3.0,16.0,81.0,79
1.0,0.065001601,1.0,15.0,29.0,23
2.0,0.067755363,3.0,9.0,45.0,67
0.0,0.098366955,5.0,20.0,13.0,186
0.0,0.119564521,5.0,15.0,76.0,126
2.0,0.0376561,1.0,2.0,18.0,250
2.0,0.052961896,6.0,12.0,45.0,135
0.0,0.036055075,0.0,12.0,55.0,14
1.0,0.044252321,1.0,18.0,56.0,10
2.0,0.090810118,1.0,12.0,64.0,23
2.0,0.087287864,0.0,13.0,55.0,18
1.0,0.083061159,0.0,9.0,27.0,9
0.0,0.095357028,1.0,18.0,76.0,42
2.0,0.031636247,2.0,3.0,18.0,343
1.0,0.036823567,4.0,23.0,72.0,2
2.0,0.099455652,2.0,20.0,48.0,55
1.0,0.078130003,1.0,7.0,1.0,17
1.0,0.135638809,2.0,4.0,4.0,16
1.0,0.077169388,3.0,12.0,53.0,4
0.0,0.084918348,3.0,12.0,22.0,240
0.0,0.05846942,4.0,12.0,69.0,240
1.0,0.043996158,0.0,2.0,72.0,3
2.0,0.271853987,1.0,18.0,43.0,115
0.0,0.29868716,0.0,9.0,82.0,499
0.0,0.080243356,4.0,9.0,70.0,134
2.0,0.062952289,5.0,1.0,18.0,392
0.0,0.18898495,3.0,4.0,82.0,2292
2.0,0.150688441,4.0,9.0,31.0,106
1.0,0.159526097,2.0,10.0,74.0,71
0.0,0.075568364,0.0,9.0,55.0,58
2.0,0.059942363,1.0,15.0,44.0,7
0.0,0.104002562,3.0,12.0,22.0,196
0.0,0.006852386,0.0,15.0,18.0,2
2.0,0.027537624,0.0,8.0,69.0,5
0.0,0.067178995,0.0,18.0,70.0,69
1.0,0.014857509,0.0,9.0,68.0,22
0.0,0.006916427,3.0,10.0,48.0,96
2.0,0.190393852,1.0,15.0,2.0,22
2.0,0.079795069,3.0,18.0,2.0,8
0.0,0.078962536,0.0,9.0,26.0,130
0.0,0.100288184,2.0,0.0,3.0,1132
0.0,0.081268012,1.0,9.0,48.0,1217
0.0,0.106692283,0.0,9.0,75.0,1367
1.0,0.127569645,6.0,20.0,31.0,359
1.0,0.076144733,4.0,21.0,56.0,7
2.0,0.070445085,0.0,9.0,74.0,109
0.0,0.090810118,2.0,9.0,65.0,40
0.0,0.081652257,4.0,5.0,67.0,7
1.0,0.067435159,1.0,2.0,18.0,294
2.0,0.11360871,1.0,15.0,2.0,22
2.0,0.100224143,2.0,14.0,19.0,1
0.0,0.078386167,4.0,20.0,48.0,133
2.0,0.090169709,4.0,14.0,13.0,293
0.0,0.095100865,3.0,9.0,75.0,1439
0.0,0.055523535,5.0,18.0,63.0,762
2.0,0.104771053,1.0,15.0,29.0,77
0.0,0.072622478,2.0,10.0,38.0,33
1.0,0.049311559,3.0,21.0,29.0,46
2.0,0.108485431,3.0,13.0,49.0,1
1.0,0.02600064,3.0,14.0,70.0,16
0.0,0.178802434,3.0,13.0,75.0,291
1.0,0.079346782,2.0,18.0,49.0,20
1.0,0.056227986,4.0,9.0,63.0,276
0.0,0.067691322,3.0,9.0,48.0,534
0.0,0.085238553,3.0,16.0,45.0,180
2.0,0.172654499,1.0,9.0,74.0,23
2.0,0.09868716,3.0,12.0,22.0,832
2.0,0.068139609,0.0,9.0,48.0,1375
0.0,0.031380083,3.0,12.0,26.0,479
0.0,0.182901057,6.0,9.0,38.0,911
0.0,0.091514569,1.0,9.0,38.0,127
2.0,0.079923151,3.0,7.0,70.0,1225
0.0,0.071469741,0.0,15.0,15.0,257
0.0,0.100352225,0.0,9.0,76.0,66
1.0,0.043291707,1.0,7.0,66.0,26
2.0,0.075504323,0.0,16.0,11.0,4
2.0,0.390457893,3.0,9.0,38.0,116
1.0,0.085814922,1.0,8.0,75.0,84
0.0,0.076721102,1.0,9.0,76.0,207
1.0,0.104963176,3.0,15.0,2.0,9
0.0,0.046878002,0.0,5.0,54.0,10
1.0,0.065001601,2.0,15.0,62.0,291
2.0,0.077105347,2.0,14.0,43.0,42
1.0,0.094396414,0.0,22.0,76.0,7
0.0,0.02209414,4.0,11.0,68.0,54
0.0,0.06621838,1.0,23.0,13.0,63
2.0,0.069932757,4.0,9.0,54.0,20
2.0,0.097342299,5.0,21.0,18.0,489
1.0,0.112712136,3.0,15.0,81.0,17
0.0,0.068780019,4.0,15.0,65.0,274
0.0,0.050464297,4.0,0.0,39.0,40
2.0,0.046813961,3.0,16.0,29.0,14
2.0,0.041242395,3.0,12.0,69.0,168
0.0,0.059045789,4.0,13.0,4.0,32
0.0,0.405507525,5.0,17.0,38.0,87
0.0,0.074159462,3.0,10.0,63.0,73
2.0,0.126160743,1.0,17.0,29.0,250
0.0,0.054242715,6.0,22.0,48.0,1652
0.0,0.111303234,5.0,9.0,75.0,547
1.0,0.074159462,0.0,18.0,72.0,1
0.0,0.149087416,1.0,4.0,13.0,78
0.0,0.089145053,3.0,16.0,81.0,25
0.0,0.137944284,2.0,14.0,76.0,533
0.0,0.062696126,1.0,22.0,76.0,64
2.0,0.084021774,3.0,2.0,18.0,415
2.0,0.081524175,0.0,9.0,45.0,100
1.0,0.085878963,4.0,9.0,21.0,1046
2.0,0.105987832,3.0,4.0,56.0,71
2.0,0.016522574,1.0,7.0,69.0,120
0.0,0.052129363,4.0,9.0,45.0,221
1.0,0.076849183,3.0,20.0,31.0,80
1.0,0.144924752,1.0,14.0,66.0,598
0.0,0.067947486,4.0,9.0,48.0,1093
2.0,0.293820045,5.0,16.0,31.0,2672
2.0,0.05910983,0.0,11.0,64.0,4
2.0,0.060774896,0.0,9.0,69.0,127
0.0,0.015241755,2.0,9.0,48.0,6
2.0,0.056740314,1.0,23.0,30.0,3
2.0,0.055395453,4.0,14.0,80.0,33
2.0,0.069932757,1.0,8.0,69.0,2
2.0,0.050976625,3.0,13.0,69.0,5
2.0,0.173102786,2.0,12.0,46.0,123
0.0,0.063400576,2.0,17.0,45.0,91
0.0,0.011655459,1.0,7.0,69.0,120
0.0,0.041818764,0.0,13.0,44.0,6
1.0,0.05001601,4.0,7.0,66.0,108
2.0,0.168876081,0.0,13.0,64.0,13
1.0,0.053538264,3.0,18.0,15.0,40
0.0,0.097662504,5.0,15.0,63.0,816
0.0,0.070637208,1.0,9.0,16.0,4
0.0,0.09349984,3.0,17.0,65.0,113
1.0,0.048479027,0.0,14.0,61.0,21
2.0,0.031444124,4.0,8.0,69.0,4
2.0,0.080115274,2.0,10.0,55.0,17
1.0,0.095677233,0.0,9.0,45.0,117
1.0,0.074927954,4.0,13.0,66.0,42
2.0,0.037207813,0.0,5.0,11.0,127
2.0,0.091706692,1.0,15.0,29.0,103
1.0,0.073967339,1.0,22.0,76.0,15
0.0,0.089273135,1.0,9.0,38.0,216
1.0,0.08568684,3.0,12.0,76.0,476
0.0,0.005699648,0.0,15.0,18.0,1
0.0,0.052065322,2.0,9.0,37.0,423
1.0,0.016586615,5.0,1.0,68.0,44
0.0,0.128978546,4.0,9.0,13.0,628
0.0,0.251809158,2.0,9.0,82.0,592
2.0,0.190521934,4.0,9.0,45.0,180
0.0,0.074735831,4.0,19.0,31.0,178
2.0,0.426320845,1.0,9.0,38.0,52
2.0,0.308997759,3.0,19.0,69.0,2
2.0,0.305155299,3.0,21.0,69.0,12
2.0,0.069036183,3.0,19.0,56.0,7
0.0,0.059878322,1.0,10.0,70.0,208
2.0,0.091194364,1.0,23.0,48.0,281
0.0,0.077617675,4.0,9.0,75.0,11
0.0,0.080243356,4.0,9.0,45.0,40
0.0,0.072494396,2.0,9.0,75.0,68
0.0,0.12206212,1.0,4.0,13.0,170
1.0,0.061223183,2.0,14.0,62.0,46
1.0,0.076144733,4.0,13.0,55.0,17
2.0,0.048799232,0.0,9.0,48.0,411
2.0,0.093051553,2.0,13.0,55.0,9
2.0,0.087928274,2.0,9.0,55.0,20
0.0,0.096637848,3.0,9.0,48.0,2471
2.0,0.054947166,6.0,3.0,46.0,195
1.0,0.078065962,6.0,17.0,26.0,33
2.0,0.077489593,6.0,19.0,3.0,70
0.0,0.07857829,0.0,10.0,43.0,47
2.0,0.175728466,3.0,9.0,13.0,20
2.0,0.092603266,0.0,16.0,66.0,13
0.0,0.094332373,1.0,12.0,22.0,34
1.0,0.062632085,1.0,14.0,62.0,4
0.0,0.090297791,1.0,9.0,57.0,118
1.0,0.132564841,3.0,9.0,74.0,3
2.0,0.075760487,4.0,12.0,44.0,22
2.0,0.410182517,3.0,9.0,38.0,728
0.0,0.084277938,1.0,4.0,4.0,35
2.0,0.067499199,0.0,9.0,48.0,548
0.0,0.486775536,4.0,4.0,82.0,76
0.0,0.095164906,4.0,7.0,65.0,1523
1.0,0.014153058,1.0,10.0,80.0,48
0.0,0.076528979,4.0,9.0,48.0,98
2.0,0.07467179,4.0,14.0,55.0,37
2.0,0.066666667,4.0,16.0,44.0,6
1.0,0.013192443,2.0,18.0,37.0,8
2.0,0.036247198,0.0,9.0,74.0,80
0.0,0.059686199,4.0,12.0,48.0,1209
2.0,0.069740634,1.0,10.0,48.0,2181
2.0,0.114056996,1.0,14.0,29.0,261
1.0,0.118219661,4.0,9.0,55.0,127
2.0,0.101504963,4.0,10.0,13.0,185
2.0,0.022798591,0.0,11.0,68.0,21
2.0,0.151713096,0.0,7.0,75.0,132
2.0,0.083573487,4.0,13.0,72.0,9
0.0,0.056420109,1.0,22.0,28.0,1
0.0,0.071213577,1.0,9.0,48.0,802
0.0,0.04220301,0.0,17.0,54.0,57
0.0,0.095997438,1.0,9.0,45.0,926
1.0,0.015369837,4.0,22.0,68.0,25
0.0,0.11360871,0.0,21.0,26.0,47
0.0,0.079987192,6.0,23.0,76.0,29
2.0,0.091066282,1.0,3.0,66.0,5
2.0,0.079090618,2.0,13.0,55.0,43
0.0,0.083829651,1.0,21.0,14.0,1
0.0,0.151264809,2.0,9.0,13.0,541
0.0,0.04482869,5.0,9.0,56.0,39
0.0,0.054242715,5.0,1.0,48.0,984
1.0,0.066410503,1.0,10.0,10.0,21
0.0,0.125840538,0.0,0.0,76.0,484
0.0,0.336471342,2.0,9.0,75.0,991
0.0,0.273839257,1.0,9.0,75.0,835
1.0,0.086839577,6.0,19.0,44.0,54
2.0,0.154018572,3.0,9.0,43.0,176
0.0,0.103426193,1.0,20.0,76.0,431
0.0,0.100352225,3.0,10.0,13.0,413
1.0,0.027537624,4.0,7.0,43.0,4
0.0,0.101761127,2.0,23.0,75.0,55
0.0,0.120268972,0.0,8.0,61.0,141
2.0,0.069612552,0.0,9.0,37.0,81
0.0,0.036567403,1.0,2.0,18.0,285
2.0,0.039577329,1.0,21.0,29.0,11
0.0,0.150752482,3.0,10.0,76.0,4404
2.0,0.039897534,2.0,17.0,29.0,92
0.0,0.056548191,3.0,23.0,48.0,881
2.0,0.06365674,4.0,23.0,48.0,312
0.0,0.064361191,0.0,16.0,29.0,74
1.0,0.008645533,2.0,9.0,48.0,121
0.0,0.110278578,4.0,9.0,45.0,185
2.0,0.077489593,4.0,9.0,31.0,20
2.0,0.016074288,2.0,20.0,48.0,13
1.0,0.055715658,0.0,0.0,48.0,1481
2.0,0.080883766,4.0,5.0,26.0,140
2.0,0.116298431,2.0,16.0,75.0,40
0.0,0.092347102,1.0,9.0,63.0,303
1.0,0.057060519,3.0,21.0,66.0,17
1.0,0.041242395,2.0,18.0,56.0,9
1.0,0.089529299,3.0,12.0,66.0,20
1.0,0.047774576,0.0,23.0,3.0,10
1.0,0.086327249,1.0,19.0,65.0,23
1.0,0.066730708,2.0,15.0,15.0,6
2.0,0.190137688,2.0,23.0,43.0,161
2.0,0.072814601,1.0,18.0,56.0,16
2.0,0.092539225,6.0,20.0,2.0,12
0.0,0.055587576,0.0,22.0,48.0,1162
2.0,0.117579251,4.0,9.0,55.0,88
1.0,0.064233109,1.0,13.0,55.0,31
0.0,0.101248799,3.0,3.0,13.0,582
0.0,0.053025937,1.0,22.0,48.0,617
1.0,0.040409862,1.0,16.0,56.0,28
0.0,0.09932757,3.0,20.0,31.0,19
0.0,0.074287544,4.0,14.0,76.0,41
0.0,0.061159142,1.0,23.0,48.0,1209
2.0,0.073647134,4.0,18.0,72.0,4
0.0,0.053730387,0.0,10.0,69.0,220
0.0,0.043355748,1.0,9.0,73.0,866
2.0,0.043804035,4.0,8.0,66.0,6
0.0,0.05456292,3.0,23.0,48.0,1291
0.0,0.089209094,3.0,12.0,22.0,885
2.0,0.088440602,1.0,17.0,31.0,5
2.0,0.071341659,4.0,0.0,48.0,492
0.0,0.52404739,0.0,4.0,82.0,1515
2.0,0.113928915,3.0,7.0,57.0,123
2.0,0.106372078,1.0,10.0,76.0,445
0.0,0.098110791,4.0,9.0,76.0,46
0.0,0.081075889,3.0,10.0,22.0,627
1.0,0.135830932,1.0,11.0,75.0,35
0.0,0.09157861,2.0,14.0,43.0,256
1.0,0.124495677,4.0,1.0,26.0,575
0.0,0.1960935,5.0,18.0,63.0,1943
0.0,0.128081972,5.0,18.0,63.0,1504
0.0,0.095357028,3.0,16.0,2.0,9
2.0,0.080627602,5.0,8.0,75.0,38
2.0,0.080115274,5.0,22.0,18.0,254
0.0,0.037463977,0.0,17.0,56.0,16
0.0,0.09740634,2.0,3.0,66.0,8
0.0,0.096509766,3.0,0.0,75.0,908
0.0,0.107460775,1.0,9.0,72.0,3
0.0,0.047070125,4.0,9.0,66.0,31
1.0,0.089913545,2.0,2.0,76.0,8
0.0,0.235926993,2.0,5.0,4.0,116
2.0,0.017803394,4.0,10.0,68.0,6
2.0,0.076272815,1.0,6.0,13.0,6
2.0,0.545373039,3.0,9.0,38.0,579
2.0,0.124111431,1.0,9.0,62.0,3
0.0,0.067371118,2.0,1.0,75.0,16
2.0,0.054883125,3.0,0.0,48.0,817
0.0,0.044508485,2.0,6.0,66.0,16
0.0,0.030291386,2.0,13.0,65.0,20
0.0,0.06948447,0.0,9.0,48.0,856
1.0,0.107973103,4.0,18.0,75.0,1327
2.0,0.072878642,0.0,9.0,6.0,23
0.0,0.065706052,1.0,22.0,48.0,626
2.0,0.075440282,3.0,9.0,27.0,210
0.0,0.064553314,2.0,18.0,48.0,189
2.0,0.059365994,4.0,13.0,55.0,26
2.0,0.048735191,4.0,15.0,29.0,25
0.0,0.024719821,1.0,6.0,46.0,5
2.0,0.195068844,4.0,22.0,63.0,2051
1.0,0.076016651,1.0,9.0,55.0,296
1.0,0.100544348,5.0,9.0,75.0,121
2.0,0.086327249,4.0,9.0,27.0,22
0.0,0.038232469,2.0,7.0,66.0,59
0.0,0.059301953,0.0,23.0,48.0,490
2.0,0.078514249,2.0,9.0,75.0,113
0.0,0.119244316,2.0,10.0,62.0,189
0.0,0.004226705,2.0,8.0,69.0,41
0.0,0.13378162,4.0,9.0,55.0,60
1.0,0.074095421,4.0,9.0,48.0,959
0.0,0.059878322,2.0,16.0,43.0,11
1.0,0.007941082,1.0,7.0,69.0,54
0.0,0.053986551,3.0,14.0,62.0,158
0.0,0.113096382,2.0,9.0,22.0,79
2.0,0.049631764,4.0,2.0,18.0,321
1.0,0.099263529,2.0,17.0,76.0,108
2.0,0.068908101,5.0,9.0,11.0,123
0.0,0.065321806,5.0,9.0,45.0,254
0.0,0.088440602,3.0,15.0,4.0,427
0.0,0.115401857,6.0,19.0,56.0,27
1.0,0.07211015,5.0,18.0,63.0,1142
0.0,0.384245917,4.0,9.0,82.0,2075
0.0,0.081396093,2.0,13.0,69.0,157
0.0,0.050720461,6.0,7.0,45.0,207
0.0,0.055587576,3.0,22.0,48.0,2321
0.0,0.068395773,0.0,23.0,48.0,545
0.0,0.106308037,3.0,23.0,76.0,1597
2.0,0.060838937,4.0,12.0,69.0,507
2.0,0.065065642,0.0,9.0,55.0,152
2.0,0.061863593,4.0,9.0,43.0,16
2.0,0.037463977,2.0,17.0,29.0,5
